,Date_Time,No,Latitude,Longitude,Altitude,Speed,Heartrate,Power
1438,2020-09-10 11:45:10,1439,53.981673,-1.558409,171.0,0.0,147,
1439,2020-09-10 11:45:11,1440,53.981673,-1.558409,171.0,0.0,147,
1440,2020-09-10 11:45:12,1441,53.981673,-1.558409,171.0,0.0,147,
1441,2020-09-10 11:45:13,1442,53.981673,-1.558409,171.0,0.0,147,
1442,2020-09-10 11:45:14,1443,53.981673,-1.558409,171.0,0.0,147,
1443,2020-09-10 11:45:15,1444,53.981673,-1.558409,171.0,0.0,147,
1444,2020-09-10 11:45:16,1445,53.981673,-1.558409,171.0,0.0,146,
1445,2020-09-10 11:45:17,1446,53.981673,-1.558409,171.0,0.0,146,
1446,2020-09-10 11:45:18,1447,53.981673,-1.558409,171.0,0.0,146,
1447,2020-09-10 11:45:19,1448,53.981673,-1.558409,171.0,0.0,146,
1448,2020-09-10 11:45:20,1449,53.981673,-1.558409,171.0,0.0,146,
1449,2020-09-10 11:45:21,1450,53.981673,-1.558409,171.0,0.0,145,
1450,2020-09-10 11:45:22,1451,53.981673,-1.558409,171.0,0.0,145,
1451,2020-09-10 11:45:23,1452,53.981673,-1.558409,171.0,0.0,145,
1452,2020-09-10 11:45:24,1453,53.981673,-1.558409,171.0,0.0,145,
1453,2020-09-10 11:45:25,1454,53.981673,-1.558409,171.0,0.0,145,
1454,2020-09-10 11:45:26,1455,53.981673,-1.558409,171.0,0.0,144,
1455,2020-09-10 11:45:27,1456,53.981673,-1.558409,171.0,0.0,143,
1456,2020-09-10 11:45:28,1457,53.981673,-1.558409,171.0,0.0,142,
1457,2020-09-10 11:45:29,1458,53.981673,-1.558409,171.0,0.0,143,
1458,2020-09-10 11:45:30,1459,53.981673,-1.558409,171.0,0.0,143,
1459,2020-09-10 11:45:31,1460,53.981673,-1.558409,171.0,0.0,144,
1460,2020-09-10 11:45:32,1461,53.981673,-1.558409,171.0,0.0,144,
1461,2020-09-10 11:45:33,1462,53.981673,-1.558409,171.0,0.0,143,
1462,2020-09-10 11:45:34,1463,53.981673,-1.558409,171.0,0.0,142,
1463,2020-09-10 11:45:35,1464,53.981673,-1.558409,171.0,0.0,142,
1464,2020-09-10 11:45:36,1465,53.981673,-1.558409,171.0,0.0,141,
1465,2020-09-10 11:45:37,1466,53.981673,-1.558409,171.0,0.0,140,
1466,2020-09-10 11:45:38,1467,53.981673,-1.558409,171.0,0.0,139,
1467,2020-09-10 11:45:39,1468,53.981673,-1.558409,171.0,0.0,139,
1468,2020-09-10 11:45:40,1469,53.981673,-1.558409,171.0,0.0,138,
1469,2020-09-10 11:45:41,1470,53.981673,-1.558409,171.0,0.0,138,
1470,2020-09-10 11:45:42,1471,53.981673,-1.558409,171.0,0.0,138,
1471,2020-09-10 11:45:43,1472,53.981673,-1.558409,171.0,0.0,137,
1472,2020-09-10 11:45:44,1473,53.981673,-1.558409,171.0,0.0,137,
1473,2020-09-10 11:45:45,1474,53.981673,-1.558409,171.0,0.0,137,
1474,2020-09-10 11:45:46,1475,53.981673,-1.558409,171.0,0.0,137,
1475,2020-09-10 11:45:47,1476,53.981673,-1.558409,171.0,0.0,136,
1476,2020-09-10 11:45:48,1477,53.981673,-1.558409,171.0,0.0,136,
1477,2020-09-10 11:45:49,1478,53.981673,-1.558409,171.0,0.0,136,
1478,2020-09-10 11:45:50,1479,53.981673,-1.558409,171.0,0.0,136,
1479,2020-09-10 11:45:51,1480,53.981673,-1.558409,171.0,0.0,135,
1480,2020-09-10 11:45:52,1481,53.981673,-1.558409,171.0,0.0,135,
1481,2020-09-10 11:45:53,1482,53.981673,-1.558409,171.0,0.0,135,
1482,2020-09-10 11:45:54,1483,53.981673,-1.558409,171.0,0.0,135,
1483,2020-09-10 11:45:55,1484,53.981673,-1.558409,171.0,0.0,135,
1484,2020-09-10 11:45:56,1485,53.981673,-1.558409,171.0,0.0,134,
1485,2020-09-10 11:45:57,1486,53.981673,-1.558409,171.0,0.0,133,
1486,2020-09-10 11:45:58,1487,53.981673,-1.558409,171.0,0.0,133,
1487,2020-09-10 11:45:59,1488,53.981673,-1.558409,171.0,0.16,132,39.0
1488,2020-09-10 11:46:00,1489,53.981671,-1.5584129999999998,171.0,0.41,132,26.0
1489,2020-09-10 11:46:01,1490,53.981669,-1.558419,171.0,0.49,132,26.0
1490,2020-09-10 11:46:02,1491,53.981667,-1.558426,171.0,0.52,132,19.0
1491,2020-09-10 11:46:03,1492,53.981665,-1.558433,171.0,0.5,132,19.0
1492,2020-09-10 11:46:04,1493,53.981663,-1.558439,171.0,0.48,133,19.0
1493,2020-09-10 11:46:05,1494,53.981660999999995,-1.558445,171.0,0.47,133,19.0
1494,2020-09-10 11:46:06,1495,53.98165899999999,-1.558451,171.0,0.2,133,
1495,2020-09-10 11:46:07,1496,53.98165899999999,-1.558452,171.0,0.0,132,
1496,2020-09-10 11:46:08,1497,53.98165899999999,-1.558452,171.0,0.0,132,
1497,2020-09-10 11:46:09,1498,53.98165899999999,-1.558452,171.0,0.0,131,
1498,2020-09-10 11:46:10,1499,53.98165899999999,-1.558452,171.0,0.0,131,
1499,2020-09-10 11:46:11,1500,53.98165899999999,-1.558452,171.0,0.0,131,
1500,2020-09-10 11:46:12,1501,53.98165899999999,-1.558452,171.0,0.0,131,
1501,2020-09-10 11:46:13,1502,53.98165899999999,-1.558452,171.0,0.0,130,
1502,2020-09-10 11:46:14,1503,53.98165899999999,-1.558452,171.0,0.0,130,
1503,2020-09-10 11:46:15,1504,53.98165899999999,-1.558452,171.0,0.0,130,
1504,2020-09-10 11:46:16,1505,53.98165899999999,-1.558452,171.0,0.0,129,
1505,2020-09-10 11:46:17,1506,53.98165899999999,-1.558452,171.0,0.0,129,
1506,2020-09-10 11:46:18,1507,53.98165899999999,-1.558452,171.0,0.0,129,
1507,2020-09-10 11:46:19,1508,53.98165899999999,-1.558452,171.0,0.0,129,
1508,2020-09-10 11:46:20,1509,53.98165899999999,-1.558452,171.0,0.0,128,
1509,2020-09-10 11:46:21,1510,53.98165899999999,-1.558452,171.0,0.0,128,
1510,2020-09-10 11:46:22,1511,53.98165899999999,-1.558452,171.0,0.0,128,
1511,2020-09-10 11:46:23,1512,53.98165899999999,-1.558452,171.0,0.0,128,
1512,2020-09-10 11:46:24,1513,53.98165899999999,-1.558452,171.0,0.0,127,
1513,2020-09-10 11:46:25,1514,53.98165899999999,-1.558452,171.0,0.0,126,
1514,2020-09-10 11:46:26,1515,53.98165899999999,-1.558452,171.0,0.0,126,
1515,2020-09-10 11:46:27,1516,53.98165899999999,-1.558452,171.0,0.0,126,
1516,2020-09-10 11:46:28,1517,53.98165899999999,-1.558452,171.0,0.0,126,
1517,2020-09-10 11:46:29,1518,53.98165899999999,-1.558452,171.0,0.0,126,
1518,2020-09-10 11:46:30,1519,53.98165899999999,-1.558452,171.0,0.0,126,
1519,2020-09-10 11:46:31,1520,53.98165899999999,-1.558452,171.0,0.0,126,
1520,2020-09-10 11:46:32,1521,53.98165899999999,-1.558452,171.0,0.0,126,
1521,2020-09-10 11:46:33,1522,53.98165899999999,-1.558452,171.0,0.0,127,
1522,2020-09-10 11:46:34,1523,53.98165899999999,-1.558452,171.0,0.0,127,
1523,2020-09-10 11:46:35,1524,53.98165899999999,-1.558452,171.0,0.0,127,
1524,2020-09-10 11:46:36,1525,53.98165899999999,-1.558452,171.0,0.0,126,
1525,2020-09-10 11:46:37,1526,53.98165899999999,-1.558452,171.0,0.0,126,
1526,2020-09-10 11:46:38,1527,53.98165899999999,-1.558452,171.0,0.0,125,
1527,2020-09-10 11:46:39,1528,53.98165899999999,-1.558452,171.0,0.0,124,
1528,2020-09-10 11:46:40,1529,53.98165899999999,-1.558452,171.0,0.0,123,
1529,2020-09-10 11:46:41,1530,53.98165899999999,-1.558452,171.0,0.0,122,
1530,2020-09-10 11:46:42,1531,53.98165899999999,-1.558452,171.0,0.0,121,
1531,2020-09-10 11:46:43,1532,53.98165899999999,-1.558452,171.0,0.0,121,
1532,2020-09-10 11:46:44,1533,53.98165899999999,-1.558452,171.0,0.0,121,
1533,2020-09-10 11:46:45,1534,53.98165899999999,-1.558452,171.0,0.0,121,
1534,2020-09-10 11:46:46,1535,53.98165899999999,-1.558452,171.0,0.0,121,
1535,2020-09-10 11:46:47,1536,53.98165899999999,-1.558452,171.0,0.0,121,
1536,2020-09-10 11:46:48,1537,53.98165899999999,-1.558452,171.0,0.0,121,
1537,2020-09-10 11:46:49,1538,53.98165899999999,-1.558452,171.0,0.0,120,
1538,2020-09-10 11:46:50,1539,53.98165899999999,-1.558452,171.0,0.0,120,
1539,2020-09-10 11:46:51,1540,53.98165899999999,-1.558452,171.0,0.0,120,
1540,2020-09-10 11:46:52,1541,53.98165899999999,-1.558452,171.0,0.0,120,
1541,2020-09-10 11:46:53,1542,53.98165899999999,-1.558452,171.0,0.0,120,
1542,2020-09-10 11:46:54,1543,53.98165899999999,-1.558452,171.0,0.13,120,69.0
1543,2020-09-10 11:46:55,1544,53.98165699999999,-1.558458,171.0,0.75,120,78.0
1544,2020-09-10 11:46:56,1545,53.981653,-1.558471,171.2,1.14,121,68.0
1545,2020-09-10 11:46:57,1546,53.981648,-1.5584879999999999,171.2,1.21,121,45.0
1546,2020-09-10 11:46:58,1547,53.981643000000005,-1.5585040000000001,171.2,1.16,122,46.0
1547,2020-09-10 11:46:59,1548,53.981639,-1.5585200000000001,171.2,1.16,122,55.0
1548,2020-09-10 11:47:00,1549,53.981634,-1.5585360000000001,171.4,1.21,122,55.0
1549,2020-09-10 11:47:01,1550,53.981629000000005,-1.558553,171.4,1.27,123,60.0
1550,2020-09-10 11:47:02,1551,53.981624,-1.558571,171.4,1.31,123,59.0
1551,2020-09-10 11:47:03,1552,53.981618999999995,-1.55859,171.6,1.33,123,57.0
1552,2020-09-10 11:47:04,1553,53.981614,-1.558608,171.6,1.34,124,57.0
1553,2020-09-10 11:47:05,1554,53.981609,-1.558627,171.6,1.32,124,55.0
1554,2020-09-10 11:47:06,1555,53.981604000000004,-1.558645,171.8,1.32,124,58.0
1555,2020-09-10 11:47:07,1556,53.981598999999996,-1.558663,171.8,1.37,125,69.0
1556,2020-09-10 11:47:08,1557,53.981593999999994,-1.558683,171.8,1.45,126,74.0
1557,2020-09-10 11:47:09,1558,53.981588,-1.558704,172.0,1.58,126,89.0
1558,2020-09-10 11:47:10,1559,53.981581999999996,-1.558726,172.0,1.71,126,88.0
1559,2020-09-10 11:47:11,1560,53.981575,-1.558751,172.0,1.77,125,68.0
1560,2020-09-10 11:47:12,1561,53.981568,-1.558775,172.2,1.73,125,68.0
1561,2020-09-10 11:47:13,1562,53.981561,-1.558798,172.2,1.72,125,86.0
1562,2020-09-10 11:47:14,1563,53.98155500000001,-1.558822,172.4,1.82,125,99.0
1563,2020-09-10 11:47:15,1564,53.981547,-1.558848,172.4,1.92,125,86.0
1564,2020-09-10 11:47:16,1565,53.98154,-1.558875,172.6,1.91,125,71.0
1565,2020-09-10 11:47:17,1566,53.981533,-1.558901,172.6,1.85,126,69.0
1566,2020-09-10 11:47:18,1567,53.981526,-1.558926,172.6,1.77,126,61.0
1567,2020-09-10 11:47:19,1568,53.98151899999999,-1.55895,172.8,1.7,126,66.0
1568,2020-09-10 11:47:20,1569,53.981513,-1.558972,172.8,1.66,127,66.0
1569,2020-09-10 11:47:21,1570,53.981506,-1.5589950000000001,173.0,1.64,127,58.0
1570,2020-09-10 11:47:22,1571,53.9815,-1.559017,173.0,1.55,128,48.0
1571,2020-09-10 11:47:23,1572,53.981494,-1.559038,173.0,1.41,129,43.0
1572,2020-09-10 11:47:24,1573,53.981489,-1.559056,173.2,1.25,130,31.0
1573,2020-09-10 11:47:25,1574,53.981483999999995,-1.559072,173.2,0.97,131,5.0
1574,2020-09-10 11:47:26,1575,53.981481,-1.559082,173.2,0.52,132,
1575,2020-09-10 11:47:27,1576,53.981480000000005,-1.559085,173.2,0.0,133,
1576,2020-09-10 11:47:28,1577,53.981480000000005,-1.559085,173.2,0.0,134,
1577,2020-09-10 11:47:29,1578,53.981480000000005,-1.559085,173.2,0.0,135,
1578,2020-09-10 11:47:30,1579,53.981480000000005,-1.559085,173.2,0.0,135,
1579,2020-09-10 11:47:31,1580,53.981480000000005,-1.559085,173.2,0.0,134,
1580,2020-09-10 11:47:32,1581,53.981480000000005,-1.559085,173.2,0.0,134,
1581,2020-09-10 11:47:33,1582,53.981480000000005,-1.559085,173.2,0.0,132,
1582,2020-09-10 11:47:34,1583,53.981480000000005,-1.559085,173.2,0.0,132,
1583,2020-09-10 11:47:35,1584,53.981480000000005,-1.559085,173.2,0.0,131,
1584,2020-09-10 11:47:36,1585,53.981480000000005,-1.559085,173.2,0.0,130,
1585,2020-09-10 11:47:37,1586,53.981480000000005,-1.559085,173.2,0.0,129,
1586,2020-09-10 11:47:38,1587,53.981480000000005,-1.559085,173.2,0.0,129,
1587,2020-09-10 11:47:39,1588,53.981480000000005,-1.559085,173.2,0.0,128,
1588,2020-09-10 11:47:40,1589,53.981480000000005,-1.559085,173.2,0.0,128,
1589,2020-09-10 11:47:41,1590,53.981480000000005,-1.559085,173.2,0.0,127,
1590,2020-09-10 11:47:42,1591,53.981480000000005,-1.559085,173.2,0.0,127,
1591,2020-09-10 11:47:43,1592,53.981480000000005,-1.559085,173.2,0.0,127,
1592,2020-09-10 11:47:44,1593,53.981480000000005,-1.559085,173.2,0.0,127,
1593,2020-09-10 11:47:45,1594,53.981480000000005,-1.559085,173.2,0.0,127,
1594,2020-09-10 11:47:46,1595,53.981480000000005,-1.559085,173.2,0.0,127,
1595,2020-09-10 11:47:47,1596,53.981480000000005,-1.559085,173.2,0.0,127,
1596,2020-09-10 11:47:48,1597,53.981480000000005,-1.559085,173.2,0.0,127,
1597,2020-09-10 11:47:49,1598,53.981480000000005,-1.559084,173.2,0.0,127,
1598,2020-09-10 11:47:50,1599,53.981480000000005,-1.559084,173.2,0.0,127,
1599,2020-09-10 11:47:51,1600,53.981480000000005,-1.559084,173.2,0.0,126,
1600,2020-09-10 11:47:52,1601,53.981480000000005,-1.559084,173.2,0.0,126,
1601,2020-09-10 11:47:53,1602,53.981480000000005,-1.559084,173.2,0.0,126,
1602,2020-09-10 11:47:54,1603,53.981480000000005,-1.559084,173.2,0.0,125,
1603,2020-09-10 11:47:55,1604,53.981480000000005,-1.559084,173.2,0.0,125,
1604,2020-09-10 11:47:56,1605,53.981480000000005,-1.559084,173.2,0.0,125,
1605,2020-09-10 11:47:57,1606,53.981480000000005,-1.559084,173.2,0.0,124,
1606,2020-09-10 11:47:58,1607,53.981480000000005,-1.559084,173.2,0.0,124,
1607,2020-09-10 11:47:59,1608,53.981480000000005,-1.559084,173.2,0.0,123,
1608,2020-09-10 11:48:00,1609,53.981480000000005,-1.559084,173.2,0.0,123,
1609,2020-09-10 11:48:01,1610,53.981480000000005,-1.559084,173.2,0.0,123,
1610,2020-09-10 11:48:02,1611,53.981480000000005,-1.559084,173.2,0.0,121,
1611,2020-09-10 11:48:03,1612,53.981480000000005,-1.559084,173.2,0.0,121,
1612,2020-09-10 11:48:04,1613,53.981480000000005,-1.559084,173.2,0.0,121,
1613,2020-09-10 11:48:05,1614,53.981480000000005,-1.559084,173.2,0.0,121,
1614,2020-09-10 11:48:06,1615,53.981480000000005,-1.559084,173.2,0.0,120,
1615,2020-09-10 11:48:07,1616,53.981480000000005,-1.559084,173.2,0.0,120,
1616,2020-09-10 11:48:08,1617,53.981480000000005,-1.559084,173.2,0.0,120,
1617,2020-09-10 11:48:09,1618,53.981480000000005,-1.559084,173.2,0.0,119,
1618,2020-09-10 11:48:10,1619,53.981480000000005,-1.559084,173.2,0.0,119,
1619,2020-09-10 11:48:11,1620,53.981480000000005,-1.559084,173.2,0.0,119,
1620,2020-09-10 11:48:12,1621,53.981480000000005,-1.559084,173.2,0.0,119,
1621,2020-09-10 11:48:13,1622,53.981480000000005,-1.559084,173.2,0.0,119,
1622,2020-09-10 11:48:14,1623,53.981480000000005,-1.559084,173.2,0.0,119,
1623,2020-09-10 11:48:15,1624,53.981480000000005,-1.559084,173.2,0.0,118,
1624,2020-09-10 11:48:16,1625,53.981480000000005,-1.559084,173.2,0.0,118,
1625,2020-09-10 11:48:17,1626,53.981480000000005,-1.559084,173.2,0.0,118,
1626,2020-09-10 11:48:18,1627,53.981480000000005,-1.559084,173.2,0.0,118,
1627,2020-09-10 11:48:19,1628,53.981480000000005,-1.559084,173.2,0.0,118,
1628,2020-09-10 11:48:20,1629,53.981480000000005,-1.559084,173.2,0.0,119,
1629,2020-09-10 11:48:21,1630,53.981480000000005,-1.559084,173.2,0.0,120,
1630,2020-09-10 11:48:22,1631,53.981480000000005,-1.559084,173.2,0.0,120,
1631,2020-09-10 11:48:23,1632,53.981480000000005,-1.559084,173.2,0.0,120,
1632,2020-09-10 11:48:24,1633,53.981480000000005,-1.559084,173.2,0.0,120,
1633,2020-09-10 11:48:25,1634,53.981480000000005,-1.559084,173.2,0.0,120,
1634,2020-09-10 11:48:26,1635,53.981480000000005,-1.559084,173.2,0.0,120,
1635,2020-09-10 11:48:27,1636,53.981480000000005,-1.559084,173.2,0.0,119,
1636,2020-09-10 11:48:28,1637,53.981480000000005,-1.559084,173.2,0.0,119,
1637,2020-09-10 11:48:29,1638,53.981480000000005,-1.559084,173.2,0.0,119,
1638,2020-09-10 11:48:30,1639,53.981480000000005,-1.559084,173.2,0.0,119,
1639,2020-09-10 11:48:31,1640,53.981480000000005,-1.559084,173.2,0.0,119,
1640,2020-09-10 11:48:32,1641,53.981480000000005,-1.559084,173.2,0.0,119,
1641,2020-09-10 11:48:33,1642,53.981480000000005,-1.559084,173.2,0.0,120,
1642,2020-09-10 11:48:34,1643,53.981480000000005,-1.559084,173.2,0.0,120,
1643,2020-09-10 11:48:35,1644,53.981480000000005,-1.559084,173.2,0.0,120,
1644,2020-09-10 11:48:36,1645,53.981480000000005,-1.559084,173.2,0.0,120,
1645,2020-09-10 11:48:37,1646,53.981480000000005,-1.559084,173.2,0.0,120,
1646,2020-09-10 11:48:38,1647,53.981480000000005,-1.559084,173.2,0.0,120,
1647,2020-09-10 11:48:39,1648,53.981480000000005,-1.559084,173.2,0.0,120,
1648,2020-09-10 11:48:40,1649,53.981480000000005,-1.559084,173.2,0.0,120,
1649,2020-09-10 11:48:41,1650,53.981480000000005,-1.559084,173.2,0.0,120,
1650,2020-09-10 11:48:42,1651,53.981480000000005,-1.559084,173.2,0.0,120,
1651,2020-09-10 11:48:43,1652,53.981480000000005,-1.559084,173.2,0.0,119,
1652,2020-09-10 11:48:44,1653,53.981480000000005,-1.559084,173.2,0.0,119,
1653,2020-09-10 11:48:45,1654,53.981480000000005,-1.559084,173.2,0.0,119,
1654,2020-09-10 11:48:46,1655,53.981480000000005,-1.559084,173.2,0.0,120,
1655,2020-09-10 11:48:47,1656,53.981480000000005,-1.559084,173.2,0.0,120,
1656,2020-09-10 11:48:48,1657,53.981480000000005,-1.559084,173.2,0.0,120,
1657,2020-09-10 11:48:49,1658,53.981480000000005,-1.559085,173.2,0.21,120,69.0
1658,2020-09-10 11:48:50,1659,53.981478,-1.559092,173.2,0.79,119,73.0
1659,2020-09-10 11:48:51,1660,53.981474,-1.559105,173.4,1.15,119,73.0
1660,2020-09-10 11:48:52,1661,53.981469,-1.559122,173.4,1.15,119,20.0
1661,2020-09-10 11:48:53,1662,53.981465,-1.559135,173.4,0.56,119,
1662,2020-09-10 11:48:54,1663,53.981464,-1.559138,173.4,0.24,119,30.0
1663,2020-09-10 11:48:55,1664,53.981463,-1.559143,173.4,0.49,120,49.0
1664,2020-09-10 11:48:56,1665,53.98146,-1.559152,173.4,0.82,120,69.0
1665,2020-09-10 11:48:57,1666,53.98145600000001,-1.559165,173.6,1.14,120,69.0
1666,2020-09-10 11:48:58,1667,53.981451,-1.559181,173.6,1.16,120,43.0
1667,2020-09-10 11:48:59,1668,53.981446999999996,-1.5591959999999998,173.6,1.11,120,43.0
1668,2020-09-10 11:49:00,1669,53.981442,-1.5592110000000001,173.6,1.06,121,41.0
1669,2020-09-10 11:49:01,1670,53.981438,-1.559225,173.8,1.03,121,42.0
1670,2020-09-10 11:49:02,1671,53.981434,-1.559239,173.8,1.02,122,39.0
1671,2020-09-10 11:49:03,1672,53.98143,-1.559253,173.8,0.99,122,43.0
1672,2020-09-10 11:49:04,1673,53.981425,-1.559266,173.8,1.03,122,50.0
1673,2020-09-10 11:49:05,1674,53.981421,-1.559281,174.0,1.08,123,45.0
1674,2020-09-10 11:49:06,1675,53.98141700000001,-1.559295,174.0,1.03,123,31.0
1675,2020-09-10 11:49:07,1676,53.981413,-1.559308,174.0,0.88,124,17.0
1676,2020-09-10 11:49:08,1677,53.98141,-1.5593190000000001,174.0,0.42,125,4.0
1677,2020-09-10 11:49:09,1678,53.98141,-1.55932,174.0,0.0,125,
1678,2020-09-10 11:49:10,1679,53.98141,-1.55932,174.0,0.0,126,
1679,2020-09-10 11:49:11,1680,53.98141,-1.55932,174.0,0.0,126,
1680,2020-09-10 11:49:12,1681,53.98141,-1.55932,174.0,0.0,126,
1681,2020-09-10 11:49:13,1682,53.98141,-1.55932,174.0,0.0,126,
1682,2020-09-10 11:49:14,1683,53.98141,-1.55932,174.0,0.0,125,
1683,2020-09-10 11:49:15,1684,53.98141,-1.55932,174.0,0.0,125,
1684,2020-09-10 11:49:16,1685,53.98141,-1.55932,174.0,0.0,125,
1685,2020-09-10 11:49:17,1686,53.98141,-1.55932,174.0,0.0,125,
1686,2020-09-10 11:49:18,1687,53.98141,-1.55932,174.0,0.0,124,
1687,2020-09-10 11:49:19,1688,53.98141,-1.55932,174.0,0.0,123,
1688,2020-09-10 11:49:20,1689,53.98141,-1.55932,174.0,0.0,124,
1689,2020-09-10 11:49:21,1690,53.98141,-1.55932,174.0,0.0,124,
1690,2020-09-10 11:49:22,1691,53.98141,-1.55932,174.0,0.0,124,
1691,2020-09-10 11:49:23,1692,53.98141,-1.55932,174.0,0.0,125,
1692,2020-09-10 11:49:24,1693,53.98141,-1.55932,174.0,0.0,124,
1693,2020-09-10 11:49:25,1694,53.98141,-1.55932,174.0,0.0,124,
1694,2020-09-10 11:49:26,1695,53.98141,-1.55932,174.0,0.0,123,
1695,2020-09-10 11:49:27,1696,53.98141,-1.55932,174.0,0.0,123,
1696,2020-09-10 11:49:28,1697,53.98141,-1.55932,174.0,0.0,123,
1697,2020-09-10 11:49:29,1698,53.98141,-1.55932,174.0,0.0,124,
1698,2020-09-10 11:49:30,1699,53.98141,-1.55932,174.0,0.0,125,
1699,2020-09-10 11:49:31,1700,53.98141,-1.55932,174.0,0.0,125,
1700,2020-09-10 11:49:32,1701,53.98141,-1.55932,174.0,0.0,125,
1701,2020-09-10 11:49:33,1702,53.98141,-1.55932,174.0,0.0,126,
1702,2020-09-10 11:49:34,1703,53.98141,-1.55932,174.0,0.0,126,
1703,2020-09-10 11:49:35,1704,53.98141,-1.55932,174.0,0.0,126,
1704,2020-09-10 11:49:36,1705,53.98141,-1.55932,174.0,0.0,126,
1705,2020-09-10 11:49:37,1706,53.98141,-1.55932,174.0,0.0,126,
1706,2020-09-10 11:49:38,1707,53.98141,-1.55932,174.0,0.0,126,
1707,2020-09-10 11:49:39,1708,53.98141,-1.55932,174.0,0.0,126,
1708,2020-09-10 11:49:40,1709,53.98141,-1.55932,174.0,0.0,126,
1709,2020-09-10 11:49:41,1710,53.98141,-1.55932,174.0,0.0,126,
1710,2020-09-10 11:49:42,1711,53.98141,-1.55932,174.0,0.0,127,
1711,2020-09-10 11:49:43,1712,53.98141,-1.55932,174.0,0.0,127,
1712,2020-09-10 11:49:44,1713,53.98141,-1.55932,174.0,0.0,127,
1713,2020-09-10 11:49:45,1714,53.98141,-1.55932,174.0,0.0,128,
1714,2020-09-10 11:49:46,1715,53.98141,-1.55932,174.0,0.0,129,
1715,2020-09-10 11:49:47,1716,53.98141,-1.55932,174.0,0.0,130,
1716,2020-09-10 11:49:48,1717,53.98141,-1.55932,174.0,0.0,131,
1717,2020-09-10 11:49:49,1718,53.98141,-1.55932,174.0,0.0,132,
1718,2020-09-10 11:49:50,1719,53.98141,-1.55932,174.0,0.0,132,
1719,2020-09-10 11:49:51,1720,53.98141,-1.55932,174.0,0.0,131,
1720,2020-09-10 11:49:52,1721,53.98141,-1.55932,174.0,0.0,129,
1721,2020-09-10 11:49:53,1722,53.98141,-1.55932,174.0,0.0,126,
1722,2020-09-10 11:49:54,1723,53.98141,-1.55932,174.0,0.0,124,
1723,2020-09-10 11:49:55,1724,53.98141,-1.55932,174.0,0.0,122,
1724,2020-09-10 11:49:56,1725,53.98141,-1.55932,174.0,0.0,120,
1725,2020-09-10 11:49:57,1726,53.98141,-1.55932,174.0,0.0,120,
1726,2020-09-10 11:49:58,1727,53.98141,-1.55932,174.0,0.0,120,
1727,2020-09-10 11:49:59,1728,53.98141,-1.55932,174.0,0.0,120,
